"MES";"DIA";"HORA";"PROVINCIA";"CANTON";"ZONA";"NUM_FALLECIDO";"NUM_LESIONADO";"TOTAL_VICTIMAS";"CLASE";"CAUSA"
11;6;17;1;"0101";1;0;0;0;7;4
11;6;13;17;"1701";2;0;0;0;3;4
11;6;0;17;"1701";1;0;0;0;4;3
11;6;18;17;"1701";1;0;0;0;4;3
11;7;0;9;"0901";1;0;2;2;3;2
11;7;0;9;"0901";1;0;1;1;3;2
11;7;2;9;"0901";1;0;2;2;1;1
11;7;3;9;"0901";1;0;1;1;3;3
11;7;5;9;"0901";1;0;1;1;7;1
11;7;3;9;"0901";1;0;0;0;3;7
11;7;4;9;"0901";1;0;2;2;3;1
11;7;6;9;"0901";1;1;1;2;7;3
11;7;21;9;"0901";1;0;1;1;4;3
11;7;5;9;"0901";1;0;0;0;4;1
11;7;6;9;"0901";1;0;0;0;4;3
11;7;7;9;"0901";1;0;3;3;3;1
11;7;9;9;"0901";1;0;1;1;7;3
11;7;11;9;"0901";1;0;1;1;4;1
11;7;9;9;"0901";1;0;0;0;3;7
11;7;13;9;"0901";1;0;1;1;4;3
11;7;15;9;"0901";1;0;2;2;7;3
11;7;16;9;"0901";1;0;2;2;3;2
11;7;16;9;"0901";1;0;1;1;3;7
11;7;18;9;"0901";1;0;1;1;1;3
11;7;19;9;"0901";1;0;5;5;3;2
11;7;19;9;"0901";1;0;2;2;3;7
11;7;19;9;"0901";1;0;0;0;5;4
11;7;21;9;"0901";1;0;0;0;5;4
11;7;2;12;"1201";2;1;0;1;8;7
11;7;2;9;"0910";1;0;2;2;8;4
11;7;2;9;"0901";2;0;0;0;4;4
11;7;1;24;"2403";1;0;2;2;3;4
11;7;0;9;"0925";1;0;1;1;1;4
11;7;2;23;"2301";2;0;6;6;7;4
11;7;2;1;"0115";2;0;1;1;8;7
11;7;1;12;"1211";2;1;0;1;1;4
11;7;1;9;"0911";2;1;1;2;7;4
11;7;8;9;"0907";1;0;0;0;3;4
11;7;1;9;"0919";2;0;1;1;1;4
11;7;1;1;"0115";2;1;0;1;1;4
11;7;0;9;"0921";1;0;1;1;3;7
11;7;1;9;"0919";2;0;3;3;1;4
11;7;2;24;"2401";2;0;1;1;7;4
11;7;0;9;"0904";2;0;1;1;2;5
11;7;10;13;"1307";2;0;2;2;7;4
11;7;14;9;"0922";2;0;1;1;2;5
11;7;4;9;"0911";2;2;0;2;3;7
11;7;13;23;"2301";2;0;1;1;8;7
11;7;7;1;"0101";2;0;0;0;7;4
11;7;11;7;"0707";2;0;1;1;3;7
11;7;17;9;"0922";2;0;1;1;1;4
11;7;12;13;"1309";2;0;2;2;3;7
11;7;22;9;"0907";1;0;0;0;4;4
11;7;20;12;"1205";2;0;0;0;7;4
11;7;17;12;"1201";2;0;1;1;3;7
11;7;23;9;"0907";1;0;1;1;1;4
11;7;19;24;"2401";2;0;1;1;3;7
11;7;4;9;"0904";2;0;1;1;3;4
11;7;18;9;"0908";2;0;2;2;3;7
11;7;2;9;"0906";2;0;1;1;1;4
11;7;22;9;"0907";2;0;1;1;2;5
11;7;2;18;"1806";2;0;1;1;1;5
11;7;4;1;"0103";1;0;0;0;4;4
11;7;8;5;"0507";2;1;1;2;7;4
11;7;21;14;"1404";2;0;0;0;3;4
11;7;13;13;"1312";1;1;0;1;3;4
11;7;16;18;"1801";2;0;0;0;3;4
11;7;17;16;"1601";2;0;5;5;4;4
11;7;23;17;"1703";2;1;0;1;1;4
11;7;18;18;"1805";1;0;0;0;3;4
11;7;0;23;"2301";1;1;2;3;7;9
11;7;5;23;"2301";1;0;0;0;4;4
11;7;11;23;"2301";1;0;2;2;3;4
11;7;4;18;"1801";1;0;0;0;3;1
11;7;16;23;"2301";1;0;1;1;3;4
11;7;14;23;"2301";1;0;1;1;1;5
11;7;22;23;"2301";1;0;1;1;3;4
11;7;5;23;"2301";1;0;0;0;3;4
11;7;17;23;"2301";1;0;0;0;3;7
11;7;5;11;"1101";1;0;0;0;4;1
11;7;9;18;"1801";2;0;0;0;5;4
11;7;11;18;"1801";1;0;1;1;1;3
11;7;17;11;"1101";1;0;1;1;3;4
11;7;11;18;"1801";2;0;1;1;1;5
11;7;10;23;"2301";1;0;1;1;3;4
11;7;13;12;"1201";2;0;2;2;3;4
11;7;0;17;"1701";1;0;4;4;3;7
11;7;5;17;"1701";1;0;0;0;4;6
11;7;5;17;"1701";1;0;0;0;6;3
11;7;8;17;"1701";1;0;0;0;4;3
11;7;1;17;"1701";1;0;0;0;8;5
11;7;2;17;"1701";1;0;1;1;1;3
11;7;4;17;"1701";1;0;0;0;3;1
11;7;9;17;"1701";1;0;0;0;8;5
11;7;22;17;"1701";1;0;1;1;4;1
11;7;19;18;"1801";1;0;1;1;3;7
11;7;13;7;"0701";1;0;1;1;3;7
11;7;5;13;"1301";1;0;0;0;3;4
11;7;3;1;"0101";1;0;0;0;3;1
11;7;15;17;"1701";2;0;0;0;4;3
11;7;11;17;"1701";1;0;0;0;8;3
11;7;16;17;"1701";1;0;0;0;3;3
11;7;16;17;"1701";1;0;0;0;3;7
11;7;16;10;"1001";1;1;0;1;1;9
11;7;19;12;"1201";1;0;0;0;5;4
11;7;23;8;"0801";1;0;1;1;1;4
11;7;5;8;"0801";1;0;0;0;4;4
11;1;3;9;"0901";1;0;0;0;7;3
11;1;3;9;"0901";1;0;0;0;7;3
11;1;11;9;"0901";1;0;2;2;3;7
11;1;14;9;"0901";1;0;1;1;3;7
11;1;15;9;"0901";1;0;1;1;7;3
11;1;14;9;"0901";1;0;1;1;7;3
11;1;16;9;"0901";1;0;2;2;3;7
11;1;19;9;"0901";1;0;1;1;7;3
11;1;15;9;"0901";1;0;0;0;5;4
11;1;20;9;"0901";1;0;1;1;1;3
11;1;22;9;"0901";1;0;1;1;1;3
11;1;8;9;"0920";2;0;0;0;3;4
11;1;13;9;"0903";2;0;1;1;3;7
11;1;15;9;"0927";1;0;1;1;8;4
11;1;7;1;"0113";2;0;1;1;7;4
11;1;16;9;"0916";1;0;1;1;4;4
11;1;7;9;"0906";1;0;1;1;7;4
11;1;17;23;"2301";2;0;3;3;3;7
11;1;20;9;"0906";2;0;3;3;3;7
11;1;21;9;"0903";1;0;1;1;1;4
11;1;21;9;"0906";1;0;1;1;1;4
11;1;19;9;"0910";1;0;1;1;3;7
11;1;23;9;"0909";2;0;1;1;7;4
11;1;18;9;"0910";1;0;1;1;3;7
11;1;18;9;"0911";2;0;1;1;1;4
11;1;21;9;"0901";2;0;1;1;3;7
11;1;10;3;"0303";2;1;0;1;1;4
11;1;17;8;"0804";1;1;0;1;1;4
11;1;14;8;"0806";2;0;3;3;3;4
11;1;16;6;"0601";1;0;1;1;3;4
11;1;15;6;"0601";1;0;1;1;1;4
11;1;22;23;"2301";1;0;0;0;3;4
11;1;10;23;"2301";1;0;1;1;3;4
11;1;12;23;"2301";1;0;0;0;5;4
11;1;20;23;"2301";1;0;0;0;8;6
11;1;6;18;"1801";1;0;0;0;4;6
11;1;6;18;"1801";1;0;0;0;3;2
11;1;15;18;"1801";1;0;1;1;3;2
11;1;16;1;"0101";1;1;1;2;3;2
11;1;1;7;"0701";1;0;2;2;3;7
11;1;2;17;"1701";1;1;0;1;3;7
11;1;7;17;"1701";1;0;1;1;1;4
11;1;10;17;"1701";1;0;3;3;8;3
11;1;7;17;"1701";2;0;2;2;5;3
11;1;15;17;"1701";1;0;2;2;3;1
11;1;17;17;"1701";1;0;0;0;3;1
11;1;21;17;"1701";2;0;0;0;3;1
11;1;12;17;"1701";2;0;0;0;3;4
11;1;20;8;"0801";1;0;0;0;4;4
11;2;6;9;"0901";1;0;1;1;2;5
11;2;8;9;"0901";1;0;1;1;1;3
11;2;7;9;"0901";1;0;0;0;3;7
11;2;11;9;"0901";1;0;1;1;2;5
11;2;10;9;"0901";1;0;1;1;4;1
11;2;13;9;"0901";1;0;0;0;3;7
11;2;15;9;"0901";1;0;2;2;1;3
11;2;7;9;"0901";1;0;0;0;6;3
11;2;16;9;"0901";1;0;1;1;1;3
11;2;17;9;"0901";1;0;1;1;3;2
11;2;14;9;"0901";1;0;0;0;3;2
11;2;19;9;"0901";1;0;0;0;5;4
11;2;15;9;"0901";1;0;0;0;3;3
11;2;19;9;"0901";1;0;1;1;3;2
11;2;20;9;"0901";1;0;1;1;1;3
11;2;20;9;"0901";1;0;1;1;1;3
11;2;4;12;"1205";2;0;0;0;3;7
11;2;8;9;"0907";1;0;2;2;1;4
11;2;6;23;"2301";2;0;1;1;3;4
11;2;10;7;"0702";2;0;1;1;3;7
11;2;7;13;"1312";2;0;1;1;3;7
11;2;11;9;"0901";1;0;1;1;1;4
11;2;6;9;"0916";1;0;1;1;3;4
11;2;14;24;"2402";1;0;1;1;3;7
11;2;10;13;"1308";2;0;1;1;3;4
11;2;7;13;"1312";2;0;1;1;5;4
11;2;17;12;"1205";2;0;1;1;3;7
11;2;18;9;"0907";2;1;1;2;3;7
11;2;16;9;"0906";1;0;2;2;8;10
11;2;19;13;"1301";2;0;1;1;3;7
11;2;10;9;"0901";2;0;0;0;8;10
11;2;18;9;"0910";1;0;2;2;3;7
11;2;22;12;"1210";2;0;1;1;3;4
11;2;21;24;"2402";1;0;1;1;3;7
11;2;13;13;"1308";1;0;1;1;3;4
11;2;18;13;"1308";2;0;2;2;3;4
11;2;14;10;"1004";2;0;1;1;1;5
11;2;9;6;"0601";1;0;0;0;1;4
11;2;18;11;"1101";1;0;1;1;3;3
11;2;22;11;"1101";1;0;0;0;4;3
11;2;20;12;"1201";1;0;1;1;3;1
11;2;21;23;"2301";1;0;1;1;7;9
11;2;19;18;"1801";2;0;2;2;1;3
11;2;23;18;"1801";1;0;1;1;3;7
11;2;6;10;"1004";2;0;3;3;7;6
11;2;15;17;"1701";1;0;0;0;3;4
11;2;16;17;"1701";1;0;1;1;8;5
11;2;0;17;"1701";1;0;1;1;8;3
11;2;11;17;"1701";2;0;1;1;3;3
11;2;13;17;"1701";2;0;3;3;4;6
11;2;7;17;"1701";1;0;0;0;3;4
11;2;12;17;"1701";1;0;0;0;3;4
11;2;17;17;"1701";1;1;1;2;1;5
11;3;7;9;"0901";1;0;2;2;1;3
11;3;9;9;"0901";1;0;1;1;3;3
11;3;14;9;"0901";1;0;1;1;3;2
11;3;12;9;"0901";1;0;1;1;1;3
11;3;15;9;"0901";1;0;1;1;4;3
11;3;20;9;"0901";1;0;3;3;3;7
11;3;20;9;"0901";1;0;1;1;1;3
11;3;8;9;"0901";1;0;2;2;3;7
11;3;22;9;"0901";1;0;2;2;3;7
11;3;2;9;"0906";2;2;0;2;3;4
11;3;5;9;"0906";2;0;2;2;7;4
11;3;9;9;"0901";1;0;1;1;7;4
11;3;10;9;"0908";2;0;2;2;3;7
11;3;9;9;"0906";1;0;1;1;1;4
11;3;7;9;"0906";2;0;2;2;3;4
11;3;7;17;"1703";2;0;3;3;4;4
11;3;12;9;"0913";2;1;0;1;1;4
11;3;9;9;"0901";1;0;0;0;3;4
11;3;22;9;"0907";1;0;0;0;3;4
11;3;22;13;"1301";2;0;1;1;1;4
11;3;14;12;"1207";2;0;1;1;1;4
11;3;22;24;"2401";1;0;1;1;8;7
11;3;22;9;"0911";2;0;0;0;8;4
11;3;14;9;"0914";2;0;0;0;5;4
11;3;18;23;"2301";2;0;0;0;3;7
11;3;15;9;"0909";1;0;0;0;3;7
11;3;16;9;"0901";1;0;0;0;7;4
11;3;19;7;"0701";2;0;1;1;3;4
11;3;4;16;"1601";1;0;0;0;7;1
11;3;17;6;"0607";2;0;0;0;3;4
11;3;16;6;"0603";2;0;0;0;3;4
11;3;15;23;"2301";1;0;1;1;1;5
11;3;4;8;"0805";2;0;1;1;3;4
11;3;7;18;"1801";1;0;1;1;3;7
11;3;15;4;"0403";1;0;1;1;3;4
11;3;1;17;"1701";1;0;0;0;8;1
11;3;1;17;"1701";1;0;0;0;3;4
11;3;18;17;"1701";1;0;0;0;8;3
11;3;19;17;"1701";1;0;4;4;3;7
11;3;6;17;"1701";1;0;0;0;4;3
11;3;14;18;"1801";1;0;1;1;3;7
11;3;21;17;"1701";1;0;1;1;6;9
11;3;16;18;"1801";1;0;1;1;1;3
11;3;7;17;"1701";1;0;1;1;3;4
11;3;13;17;"1701";1;0;2;2;5;4
11;3;5;17;"1701";1;0;0;0;4;6
11;3;15;17;"1701";1;0;0;0;3;4
11;3;17;18;"1801";1;0;0;0;3;4
11;4;4;9;"0901";1;0;2;2;3;7
11;4;7;9;"0901";1;0;2;2;5;4
11;4;13;9;"0901";1;0;2;2;3;7
11;4;12;9;"0901";1;0;2;2;3;3
11;4;14;9;"0901";1;0;1;1;3;7
11;4;15;9;"0901";1;0;1;1;1;3
11;4;13;9;"0901";1;0;1;1;3;7
11;4;18;9;"0901";1;0;1;1;3;2
11;4;14;9;"0901";1;0;0;0;3;3
11;4;13;9;"0901";1;0;0;0;3;7
11;4;20;9;"0901";1;0;1;1;1;3
11;4;19;9;"0901";1;0;1;1;1;3
11;4;23;9;"0901";1;0;0;0;5;4
11;4;1;9;"0920";2;0;0;0;4;4
11;4;2;9;"0907";1;0;0;0;4;4
11;4;8;13;"1306";2;0;0;0;8;4
11;4;1;23;"2301";2;0;0;0;7;4
11;4;10;24;"2401";1;0;1;1;4;4
11;4;11;23;"2301";2;0;1;1;1;4
11;4;13;9;"0916";1;0;0;0;4;4
11;4;11;7;"0710";2;0;2;2;7;4
11;4;19;23;"2301";2;0;0;0;3;7
11;4;17;9;"0904";1;0;1;1;5;4
11;4;16;9;"0919";2;0;3;3;5;4
11;4;13;9;"0906";2;0;1;1;7;4
11;4;19;9;"0925";2;1;0;1;4;4
11;4;16;9;"0911";2;0;1;1;3;4
11;4;17;12;"1202";2;0;2;2;3;7
11;4;21;9;"0920";2;1;2;3;6;4
11;4;19;9;"0916";1;0;0;0;4;4
11;4;0;6;"0607";2;1;0;1;1;4
11;4;9;2;"0201";2;1;0;1;4;4
11;4;7;19;"1901";2;0;0;0;7;10
11;4;20;18;"1801";2;0;0;0;3;4
11;4;1;17;"1701";1;0;0;0;7;4
11;4;17;6;"0608";2;0;0;0;3;8
11;4;19;1;"0103";2;1;2;3;7;5
11;4;18;13;"1308";1;0;0;0;3;4
11;4;18;13;"1316";2;0;1;1;7;4
11;4;4;18;"1801";1;0;2;2;3;7
11;4;15;23;"2301";1;0;0;0;5;4
11;4;16;23;"2301";1;0;1;1;1;4
11;4;13;23;"2301";1;0;0;0;3;4
11;4;17;23;"2301";1;0;0;0;5;4
11;4;22;1;"0101";1;0;2;2;3;7
11;4;17;1;"0101";1;0;2;2;3;1
11;4;7;8;"0807";2;1;0;1;6;6
11;4;7;17;"1701";1;0;3;3;8;3
11;4;12;17;"1701";1;0;0;0;3;1
11;4;12;17;"1701";1;0;1;1;1;5
11;4;16;17;"1701";1;0;0;0;3;7
11;4;18;17;"1701";1;0;1;1;1;8
11;4;16;17;"1701";1;0;1;1;1;4
11;4;20;17;"1701";1;0;2;2;3;3
11;4;19;17;"1701";1;0;0;0;3;4
11;4;5;17;"1701";1;0;0;0;3;4
11;4;1;17;"1701";1;0;0;0;7;3
11;4;18;17;"1701";1;0;0;0;3;4
11;4;21;10;"1001";2;0;1;1;4;3
11;4;0;17;"1701";1;0;0;0;4;3
11;4;6;18;"1801";2;0;1;1;7;3
11;4;9;18;"1801";1;0;1;1;1;5
11;4;18;18;"1801";2;0;1;1;8;5
11;5;7;9;"0901";1;0;2;2;3;7
11;5;9;9;"0901";1;0;9;9;7;3
11;5;13;9;"0901";1;0;1;1;3;7
11;5;17;9;"0901";1;0;2;2;1;3
11;5;23;9;"0901";1;0;0;0;3;1
11;5;22;9;"0901";1;0;1;1;1;1
11;5;3;9;"0901";1;0;0;0;7;3
11;5;6;9;"0901";1;0;1;1;1;3
11;5;5;9;"0901";1;0;0;0;7;3
11;5;16;9;"0901";1;0;1;1;1;3
11;5;19;9;"0901";1;0;0;0;4;3
11;5;21;9;"0901";1;0;1;1;4;3
11;5;23;9;"0901";1;0;1;1;4;3
11;5;4;9;"0921";1;0;1;1;3;7
11;5;5;9;"0912";2;0;1;1;2;5
11;5;3;7;"0704";2;2;1;3;3;7
11;5;7;9;"0910";2;0;1;1;2;5
11;5;5;9;"0904";2;0;0;0;7;4
11;5;5;9;"0906";2;0;1;1;3;7
11;5;7;9;"0906";2;0;1;1;1;4
11;5;7;9;"0910";1;0;1;1;3;7
11;5;9;12;"1205";2;0;2;2;7;4
11;5;6;13;"1301";2;0;4;4;5;4
11;5;12;9;"0916";1;0;1;1;1;4
11;5;10;9;"0907";1;0;2;2;3;7
11;5;12;9;"0906";1;0;4;4;3;7
11;5;12;23;"2301";2;0;0;0;3;7
11;5;12;1;"0101";2;0;0;0;3;7
11;5;14;9;"0906";2;1;0;1;7;4
11;5;15;12;"1201";2;0;2;2;3;7
11;5;13;7;"0706";2;0;5;5;7;4
11;5;14;23;"2301";2;0;1;1;1;4
11;5;17;9;"0907";2;0;0;0;4;4
11;5;18;13;"1301";2;0;1;1;3;7
11;5;20;9;"0901";2;0;4;4;3;7
11;5;19;12;"1201";1;0;1;1;3;4
11;5;19;9;"0908";2;0;1;1;2;5
11;5;21;9;"0910";1;0;1;1;1;4
11;5;23;9;"0916";1;1;0;1;7;4
11;5;15;9;"0927";1;0;0;0;1;4
11;5;12;16;"1601";2;1;0;1;1;4
11;5;6;13;"1303";2;1;0;1;3;4
11;5;14;21;"2101";1;0;1;1;3;4
11;5;12;18;"1808";1;0;1;1;3;4
11;5;16;18;"1801";2;0;0;0;3;4
11;5;8;18;"1801";2;0;3;3;7;2
11;5;8;23;"2301";1;0;0;0;3;4
11;5;1;11;"1101";1;1;1;2;7;4
11;5;6;4;"0405";2;0;1;1;1;1
11;5;18;1;"0101";1;0;0;0;3;4
11;5;11;13;"1301";1;0;0;0;3;4
11;5;12;7;"0701";1;0;1;1;3;7
11;5;14;13;"1301";1;0;1;1;3;4
11;5;4;17;"1701";2;0;0;0;3;4
11;5;8;17;"1701";1;0;0;0;3;7
11;5;21;17;"1701";1;0;0;0;3;3
11;5;14;17;"1701";1;0;2;2;3;2
11;5;10;17;"1701";1;0;0;0;3;4
11;5;4;17;"1701";1;0;0;0;4;3
11;5;23;17;"1701";1;0;0;0;4;1
11;5;16;17;"1701";1;0;0;0;5;4
11;5;10;17;"1701";1;0;0;0;5;4
11;5;13;17;"1701";1;0;0;0;4;3
11;5;11;17;"1701";1;0;0;0;4;7
11;5;16;17;"1701";1;0;1;1;1;7
11;5;3;17;"1701";1;0;0;0;4;3
11;5;21;17;"1701";1;0;1;1;4;1
11;5;15;17;"1701";1;0;0;0;3;4
11;5;0;17;"1701";1;0;0;0;3;4
11;5;19;17;"1701";1;0;1;1;1;5
11;5;22;11;"1101";1;0;0;0;3;4
11;5;16;17;"1701";1;0;0;0;4;4
11;5;23;11;"1101";1;0;0;0;3;1
11;5;4;18;"1801";2;0;0;0;8;4
11;5;6;18;"1801";2;0;1;1;3;7
11;5;6;18;"1801";1;0;0;0;3;2
11;5;19;18;"1801";2;0;4;4;8;10
11;5;13;18;"1801";1;0;0;0;3;7
11;6;3;9;"0901";1;0;2;2;3;4
11;6;9;9;"0901";1;0;0;0;7;1
11;6;14;9;"0901";1;0;1;1;3;7
11;6;12;9;"0901";1;0;1;1;3;7
11;6;16;9;"0901";1;0;1;1;3;7
11;6;1;9;"0901";1;0;0;0;7;7
11;6;3;9;"0901";1;0;0;0;3;7
11;6;4;9;"0901";1;0;3;3;7;3
11;6;5;9;"0901";1;0;0;0;7;3
11;6;8;9;"0901";1;0;1;1;7;3
11;6;10;9;"0901";1;0;1;1;2;3
11;6;2;9;"0901";1;0;0;0;7;3
11;6;7;9;"0901";1;0;0;0;3;2
11;6;10;9;"0901";1;0;0;0;5;4
11;6;21;9;"0901";1;0;1;1;1;3
11;6;22;9;"0901";1;0;1;1;3;4
11;6;0;23;"2301";1;0;0;0;3;7
11;6;1;13;"1313";2;0;2;2;2;5
11;6;2;7;"0706";2;0;2;2;7;4
11;6;0;24;"2401";2;1;0;1;7;4
11;6;2;7;"0709";2;0;0;0;7;4
11;6;8;9;"0907";1;0;0;0;3;4
11;6;2;24;"2403";1;0;2;2;3;7
11;6;3;13;"1310";2;0;0;0;7;4
11;6;11;9;"0906";1;0;1;1;1;4
11;6;12;9;"0906";2;0;1;1;1;4
11;6;0;17;"1703";2;0;3;3;7;4
11;6;11;9;"0907";1;0;1;1;1;4
11;6;14;9;"0911";1;0;1;1;3;4
11;6;15;13;"1314";2;0;0;0;7;4
11;6;18;9;"0901";1;0;0;0;3;4
11;6;14;24;"2402";1;0;1;1;3;7
11;6;18;9;"0910";2;0;1;1;2;5
11;6;22;24;"2401";1;0;2;2;1;4
11;6;17;9;"0910";2;1;0;1;7;4
11;6;12;9;"0909";2;0;1;1;2;5
11;6;23;9;"0907";1;0;0;0;3;7
11;6;10;9;"0911";2;0;0;0;8;4
11;6;13;9;"0910";1;0;2;2;1;4
11;6;10;9;"0927";1;0;1;1;1;4
11;6;15;24;"2403";1;0;1;1;3;7
11;6;20;9;"0901";2;0;0;0;1;4
11;6;20;12;"1205";2;0;4;4;3;4
11;6;19;12;"1207";2;1;0;1;7;4
11;6;20;13;"1308";2;0;2;2;3;4
11;6;20;13;"1309";2;0;1;1;7;4
11;6;3;9;"0904";2;0;0;0;7;4
11;6;12;5;"0507";2;1;0;1;7;6
11;6;4;18;"1806";2;1;0;1;3;4
11;6;7;17;"1701";1;0;2;2;1;4
11;6;16;13;"1317";2;0;3;3;3;4
11;6;20;13;"1317";1;1;1;2;3;3
11;6;15;11;"1103";2;1;3;4;7;3
11;6;1;23;"2301";1;0;0;0;7;9
11;6;7;1;"0101";1;0;1;1;5;2
11;6;11;1;"0101";1;0;0;0;3;7
11;6;4;1;"0101";1;0;1;1;3;1
11;6;19;13;"1301";1;0;0;0;3;4
11;6;14;1;"0101";1;0;2;2;1;5
11;6;9;13;"1301";1;0;0;0;3;4
11;6;1;17;"1701";1;0;0;0;3;7
11;6;5;17;"1701";2;0;0;0;4;3
11;6;3;17;"1701";1;0;0;0;4;3
11;6;1;17;"1701";1;0;1;1;3;3
11;6;13;17;"1701";2;0;1;1;1;4
11;6;5;17;"1701";1;0;0;0;3;1
11;6;22;17;"1701";2;0;0;0;3;1
11;6;2;17;"1701";1;0;1;1;7;3
11;6;16;17;"1701";1;0;2;2;1;3
11;6;20;17;"1701";1;0;2;2;3;1
11;6;22;17;"1701";1;0;0;0;3;4
11;6;3;17;"1701";2;0;0;0;3;1
11;6;4;17;"1701";2;0;0;0;4;3
11;6;17;17;"1701";1;0;1;1;4;1
11;6;12;17;"1701";1;0;1;1;3;1
11;6;11;17;"1701";1;0;1;1;8;7
11;6;11;17;"1701";2;0;1;1;3;3
11;6;2;11;"1101";1;0;0;0;3;1
11;6;6;11;"1101";1;0;0;0;4;1
11;6;4;11;"1101";2;0;0;0;7;3
11;6;16;11;"1101";1;0;0;0;4;3
11;6;21;18;"1801";2;0;1;1;4;4
12;7;0;9;"0901";1;0;1;1;1;1
12;7;2;9;"0901";1;0;1;1;2;3
12;7;0;9;"0901";1;0;0;0;7;3
12;7;3;9;"0901";1;0;3;3;1;3
12;7;7;9;"0901";1;0;0;0;4;1
12;7;6;9;"0901";1;0;1;1;7;3
12;7;8;9;"0901";1;0;1;1;3;4
12;7;7;9;"0901";1;0;0;0;3;1
12;7;9;9;"0901";1;0;1;1;1;1
12;7;11;9;"0901";1;0;1;1;7;3
12;7;13;9;"0901";1;0;7;7;3;1
12;7;12;9;"0901";1;0;2;2;1;3
12;7;14;9;"0901";1;0;2;2;3;4
12;7;14;9;"0901";1;0;1;1;1;3
12;7;14;9;"0901";1;0;2;2;3;2
12;7;16;9;"0901";1;0;1;1;1;3
12;7;17;9;"0901";1;0;0;0;5;4
12;7;13;9;"0901";1;0;0;0;3;4
12;7;16;9;"0901";1;0;0;0;3;7
12;7;18;9;"0901";1;0;0;0;1;1
12;7;20;9;"0901";1;0;1;1;1;3
12;7;18;9;"0901";1;0;1;1;1;3
12;7;20;9;"0901";1;0;1;1;3;7
12;7;18;9;"0901";1;0;1;1;1;3
12;7;20;9;"0901";1;0;2;2;3;1
12;7;0;9;"0902";1;0;1;1;3;7
12;7;3;24;"2401";2;0;1;1;2;5
12;7;1;9;"0907";1;0;2;2;5;4
12;7;5;23;"2301";2;0;1;1;3;4
12;7;6;9;"0901";1;0;3;3;3;4
12;7;6;13;"1306";2;0;0;0;4;4
12;7;8;9;"0918";2;0;1;1;7;4
12;7;0;13;"1312";2;0;2;2;4;4
12;7;1;9;"0903";2;1;0;1;3;7
12;7;9;13;"1306";2;0;0;0;7;4
12;7;4;9;"0901";1;0;1;1;4;4
12;7;5;24;"2402";1;0;1;1;4;4
12;7;6;13;"1301";2;0;2;2;7;4
12;7;7;9;"0920";1;0;1;1;3;4
12;7;7;1;"0101";2;0;0;0;1;4
12;7;6;9;"0911";1;0;1;1;2;5
12;7;4;9;"0910";1;0;1;1;4;4
12;7;10;12;"1205";2;0;2;2;7;4
12;7;9;24;"2402";1;0;0;0;4;4
12;7;11;13;"1303";2;0;1;1;3;4
12;7;3;1;"0103";2;0;1;1;4;4
12;7;0;24;"2401";1;0;0;0;3;7
12;7;11;9;"0914";2;0;1;1;1;4
12;7;15;24;"2403";1;0;2;2;7;4
12;7;18;9;"0910";1;0;1;1;3;7
12;7;15;9;"0907";1;0;0;0;3;4
12;7;20;13;"1301";2;0;1;1;3;7
12;7;22;24;"2402";1;0;3;3;4;4
12;7;22;24;"2402";1;0;1;1;3;7
12;7;20;13;"1309";2;0;0;0;7;4
12;7;16;13;"1301";2;0;1;1;2;5
12;7;21;9;"0906";2;0;1;1;7;4
12;7;17;13;"1314";2;0;1;1;3;7
12;7;15;7;"0712";2;0;1;1;3;4
12;7;19;9;"0911";2;0;1;1;2;5
12;7;20;9;"0906";2;0;0;0;4;4
12;7;15;1;"0101";2;0;0;0;7;4
12;7;21;17;"1703";2;1;0;1;1;4
12;7;19;9;"0912";2;0;2;2;1;4
12;7;23;24;"2402";1;0;0;0;7;4
12;7;7;15;"1507";2;2;0;2;7;3
12;7;11;13;"1303";2;1;0;1;7;3
12;7;5;14;"1404";2;0;0;0;6;3
12;7;3;17;"1701";1;0;0;0;7;4
12;7;18;13;"1308";1;0;1;1;1;5
12;7;19;10;"1002";1;1;0;1;7;3
12;7;8;13;"1301";1;0;1;1;3;4
12;7;0;11;"1101";1;0;0;0;4;1
12;7;4;11;"1101";1;0;1;1;1;1
12;7;6;11;"1101";2;0;0;0;3;7
12;7;2;11;"1101";1;0;1;1;3;1
12;7;9;11;"1101";1;0;0;0;4;4
12;7;5;11;"1101";1;0;0;0;3;1
12;7;19;11;"1101";2;0;0;0;5;4
12;7;2;18;"1801";1;1;0;1;4;10
12;7;16;18;"1801";1;0;1;1;7;7
12;7;15;18;"1801";2;0;1;1;1;4
12;7;18;18;"1801";1;0;0;0;3;2
12;7;1;17;"1701";2;0;0;0;8;7
12;7;3;23;"2301";1;0;1;1;3;7
12;7;22;23;"2301";2;0;1;1;7;9
12;7;8;23;"2301";1;0;1;1;1;4
12;7;11;23;"2301";1;0;0;0;4;4
12;7;19;23;"2301";1;0;0;0;4;4
12;7;11;23;"2301";1;0;0;0;4;1
12;7;1;17;"1701";2;0;0;0;4;8
12;7;7;17;"1701";2;0;0;0;4;6
12;7;2;17;"1701";1;0;0;0;4;6
12;7;19;17;"1701";1;0;0;0;4;6
12;7;2;17;"1701";1;0;2;2;3;3
12;7;0;17;"1701";1;0;0;0;8;10
12;7;5;17;"1701";1;0;0;0;3;4
12;7;14;17;"1701";1;0;1;1;8;3
12;7;2;17;"1701";1;0;0;0;4;4
